user_id,item_id,rating,timestamp,user_id_enc,item_id_enc,interaction
5,2,3,875636053,4,1,0
305,117,2,886324028,304,116,0
44,294,4,883612356,43,293,1
43,137,4,875975656,42,136,1
279,1336,1,875298353,278,1335,0
80,466,5,887401701,79,465,1
254,164,4,886472768,253,163,1
298,281,3,884183336,297,280,0
279,1240,1,892174404,278,1239,0
66,298,4,883601324,65,297,1
18,443,3,880130193,17,442,0
268,1035,2,875542174,267,1034,0
99,79,4,885680138,98,78,1
13,98,4,881515011,12,97,1
26,258,3,891347949,25,257,0
7,455,4,891353086,6,454,1
222,755,4,878183481,221,754,1
200,673,5,884128554,199,672,1
119,328,4,876923913,118,327,1
213,172,5,878955442,212,171,1
276,322,3,874786392,275,321,0
94,1217,3,891723086,93,1216,0
130,379,4,875801662,129,378,1
38,328,4,892428688,37,327,1
160,719,3,876857977,159,718,0
293,1267,3,888906966,292,1266,0
26,930,2,891385985,25,929,0
130,216,4,875216545,129,215,1
92,1079,3,886443455,91,1078,0
256,452,4,882164999,255,451,1
1,61,4,878542420,0,60,1
72,48,4,880036718,71,47,1
56,755,3,892910207,55,754,0
13,360,4,882140926,12,359,1
15,405,2,879455957,14,404,0
92,77,3,875654637,91,76,0
207,476,2,884386343,206,475,0
292,174,5,881105481,291,173,1
232,483,5,888549622,231,482,1
251,748,2,886272175,250,747,0
224,26,3,888104153,223,25,0
181,220,4,878962392,180,219,1
259,255,4,874724710,258,254,1
305,471,4,886323648,304,470,1
52,280,3,882922806,51,279,0
161,202,5,891170769,160,201,1
148,408,5,877399018,147,407,1
125,235,2,892838559,124,234,0
97,228,5,884238860,96,227,1
58,1098,4,884304936,57,1097,1
83,234,4,887665548,82,233,1
90,347,4,891383319,89,346,1
272,178,5,879455113,271,177,1
194,181,3,879521396,193,180,0
125,478,4,879454628,124,477,1
110,688,1,886987605,109,687,0
299,14,4,877877775,298,13,1
151,10,5,879524921,150,9,1
269,127,4,891446165,268,126,1
6,14,5,883599249,5,13,1
54,106,3,880937882,53,105,0
303,69,5,879467542,302,68,1
16,944,1,877727122,15,943,0
301,790,4,882078621,300,789,1
276,1091,3,874793035,275,1090,0
305,214,2,886323068,304,213,0
194,1028,2,879541148,193,1027,0
91,323,2,891438397,90,322,0
87,554,4,879875940,86,553,1
294,109,4,877819599,293,108,1
286,171,4,877531791,285,170,1
200,318,5,884128458,199,317,1
229,328,1,891632142,228,327,0
178,568,4,882826555,177,567,1
303,842,2,879484804,302,841,0
62,65,4,879374686,61,64,1
207,591,3,876018608,206,590,0
92,172,4,875653271,91,171,1
301,401,4,882078040,300,400,1
36,339,5,882157581,35,338,1
70,746,3,884150257,69,745,0
63,242,3,875747190,62,241,0
28,201,3,881961671,27,200,0
279,68,4,875307407,278,67,1
250,7,4,878089716,249,6,1
14,98,3,890881335,13,97,0
299,1018,3,889502324,298,1017,0
194,54,3,879525876,193,53,0
303,815,3,879485532,302,814,0
119,237,5,874775038,118,236,1
295,218,5,879966498,294,217,1
268,930,2,875742942,267,929,0
268,2,2,875744173,267,1,0
66,258,4,883601089,65,257,1
233,202,5,879394264,232,201,1
83,623,4,880308578,82,622,1
214,334,3,891542540,213,333,0
192,476,2,881368243,191,475,0
100,344,4,891374868,99,343,1
268,145,1,875744501,267,144,0
301,56,4,882076587,300,55,1
307,89,5,879283786,306,88,1
234,141,3,892334609,233,140,0
83,576,4,880308755,82,575,1
181,264,2,878961624,180,263,0
297,133,4,875240090,296,132,1
38,153,5,892430369,37,152,1
7,382,4,891352093,6,381,1
264,813,4,886122952,263,812,1
181,872,1,878961814,180,871,0
201,146,1,884140579,200,145,0
85,507,4,879456199,84,506,1
269,367,3,891450023,268,366,0
59,468,3,888205855,58,467,0
286,143,4,889651549,285,142,1
193,96,1,889124507,192,95,0
113,595,5,875936424,112,594,1
292,11,5,881104093,291,10,1
130,1014,3,876250718,129,1013,0
275,98,4,875155140,274,97,1
189,520,5,893265380,188,519,1
219,82,1,889452455,218,81,0
218,209,5,877488546,217,208,1
123,427,3,879873020,122,426,0
119,222,5,874775311,118,221,1
158,177,4,880134407,157,176,1
222,118,4,877563802,221,117,1
302,322,2,879436875,301,321,0
279,501,3,875308843,278,500,0
301,79,5,882076403,300,78,1
181,3,2,878963441,180,2,0
201,695,1,884140115,200,694,0
13,198,3,881515193,12,197,0
1,189,3,888732928,0,188,0
145,237,5,875270570,144,236,1
23,385,4,874786462,22,384,1
201,767,4,884114505,200,766,1
296,705,5,884197193,295,704,1
42,546,3,881105817,41,545,0
33,872,3,891964230,32,871,0
301,554,3,882078830,300,553,0
16,64,5,877720297,15,63,1
95,135,3,879197562,94,134,0
154,357,4,879138713,153,356,1
77,484,5,884733766,76,483,1
296,508,5,884196584,295,507,1
302,303,2,879436785,301,302,0
244,673,3,880606667,243,672,0
222,77,4,878183616,221,76,1
13,215,5,882140588,12,214,1
16,705,5,877722736,15,704,1
270,452,4,876956264,269,451,1
145,15,2,875270655,144,14,0
187,64,5,879465631,186,63,1
200,304,5,876041644,199,303,1
170,749,5,887646170,169,748,1
101,829,3,877136138,100,828,0
184,218,3,889909840,183,217,0
128,204,4,879967478,127,203,1
181,1295,1,878961781,180,1294,0
184,153,3,889911285,183,152,0
1,33,4,878542699,0,32,1
1,160,4,875072547,0,159,1
184,321,5,889906967,183,320,1
54,595,3,880937813,53,594,0
94,343,4,891725009,93,342,1
128,508,4,879967767,127,507,1
23,323,2,874784266,22,322,0
301,227,3,882077222,300,226,0
301,191,3,882075672,300,190,0
112,903,1,892440172,111,902,0
82,183,3,878769848,81,182,0
222,724,3,878181976,221,723,0
218,430,3,877488316,217,429,0
308,1197,4,887739521,307,1196,1
303,134,5,879467959,302,133,1
133,751,3,890588547,132,750,0
215,212,2,891435680,214,211,0
69,256,5,882126156,68,255,1
254,662,4,887347350,253,661,1
276,2,4,874792436,275,1,1
104,984,1,888442575,103,983,0
63,1067,3,875747514,62,1066,0
267,410,4,878970785,266,409,1
13,56,5,881515011,12,55,1
240,879,3,885775745,239,878,0
286,237,2,875806800,285,236,0
294,271,5,889241426,293,270,1
90,1086,4,891384424,89,1085,1
18,26,4,880129731,17,25,1
92,229,3,875656201,91,228,0
308,649,4,887739292,307,648,1
144,89,3,888105691,143,88,0
191,302,4,891560253,190,301,1
59,951,3,888206409,58,950,0
200,96,5,884129409,199,95,1
16,197,5,877726146,15,196,1
61,678,3,892302309,60,677,0
271,199,4,885848448,270,198,1
271,709,3,885849325,270,708,0
142,169,5,888640356,141,168,1
275,597,3,876197678,274,596,0
222,151,3,878182109,221,150,0
87,40,3,879876917,86,39,0
207,258,4,877879172,206,257,1
272,1393,2,879454663,271,1392,0
177,333,4,880130397,176,332,1
207,1115,2,879664906,206,1114,0
299,577,3,889503806,298,576,0
271,378,4,885849447,270,377,1
305,425,4,886324486,304,424,1
49,959,2,888068912,48,958,0
94,1224,3,891722802,93,1223,0
130,1017,3,874953895,129,1016,0
10,175,3,877888677,9,174,0
203,321,3,880433418,202,320,0
191,286,4,891560842,190,285,1
43,323,3,875975110,42,322,0
21,558,5,874951695,20,557,1
197,96,5,891409839,196,95,1
13,344,2,888073635,12,343,0
194,66,3,879527264,193,65,0
234,206,4,892334543,233,205,1
308,402,4,887740700,307,401,1
308,640,4,887737036,307,639,1
269,522,5,891447773,268,521,1
94,265,4,891721889,93,264,1
268,62,3,875310824,267,61,0
272,12,5,879455254,271,11,1
121,291,3,891390477,120,290,0
296,20,5,884196921,295,19,1
134,286,3,891732334,133,285,0
180,462,5,877544218,179,461,1
234,612,3,892079140,233,611,0
104,117,2,888465972,103,116,0
38,758,1,892434626,37,757,0
269,845,1,891456255,268,844,0
7,163,4,891353444,6,162,1
234,1451,3,892078343,233,1450,0
275,405,2,876197645,274,404,0
52,250,3,882922661,51,249,0
102,823,3,888801465,101,822,0
13,186,4,890704999,12,185,1
178,731,4,882827532,177,730,1
236,71,3,890116671,235,70,0
256,781,5,882165296,255,780,1
263,176,5,891299752,262,175,1
244,186,3,880605697,243,185,0
279,1181,4,875314001,278,1180,1
43,815,4,883956189,42,814,1
83,78,2,880309089,82,77,0
151,197,5,879528710,150,196,1
254,436,2,886474216,253,435,0
109,631,3,880579371,108,630,0
297,716,3,875239422,296,715,0
249,188,4,879641067,248,187,1
144,699,4,888106106,143,698,1
301,604,4,882075994,300,603,1
64,392,3,889737542,63,391,0
92,501,2,875653665,91,500,0
222,97,4,878181739,221,96,1
268,436,3,875310745,267,435,0
293,135,5,888905550,292,134,1
213,173,5,878955442,212,172,1
160,460,2,876861185,159,459,0
13,498,4,882139901,12,497,1
59,715,5,888205921,58,714,1
5,17,4,875636198,4,16,1
125,163,5,879454956,124,162,1
174,315,5,886432749,173,314,1
114,505,3,881260203,113,504,0
213,515,4,878870518,212,514,1
23,196,2,874786926,22,195,0
128,15,4,879968827,127,14,1
239,56,4,889179478,238,55,1
181,279,1,878962955,180,278,0
291,80,4,875086354,290,79,1
250,238,4,878089963,249,237,1
201,649,3,884114275,200,648,0
60,60,5,883327734,59,59,1
181,325,2,878961814,180,324,0
119,407,3,887038665,118,406,0
287,1,5,875334088,286,0,1
216,228,3,880245642,215,227,0
216,531,4,880233810,215,530,1
203,471,4,880434463,202,470,1
92,587,3,875660408,91,586,0
13,892,3,882774224,12,891,0
213,176,4,878956338,212,175,1
286,288,5,875806672,285,287,1
117,1047,2,881009697,116,1046,0
99,111,1,885678886,98,110,0
11,558,3,891904214,10,557,0
65,47,2,879216672,64,46,0
295,194,4,879517412,294,193,1
269,217,2,891451610,268,216,0
85,259,2,881705026,84,258,0
250,596,5,878089921,249,595,1
137,144,5,881433689,136,143,1
201,960,2,884112077,200,959,0
257,137,4,882049932,256,136,1
111,328,4,891679939,110,327,1
91,480,4,891438875,90,479,1
215,211,4,891436202,214,210,1
181,938,1,878961586,180,937,0
189,1060,5,893264301,188,1059,1
1,20,4,887431883,0,19,1
303,404,4,879468375,302,403,1
299,305,3,879737314,298,304,0
187,210,4,879465242,186,209,1
222,278,2,877563913,221,277,0
214,568,4,892668197,213,567,1
293,770,3,888906655,292,769,0
285,191,4,890595859,284,190,1
303,252,3,879544791,302,251,0
96,156,4,884402860,95,155,1
72,1110,3,880037334,71,1109,0
115,1067,4,881171009,114,1066,1
7,430,3,891352178,6,429,0
116,350,3,886977926,115,349,0
73,480,4,888625753,72,479,1
269,246,5,891457067,268,245,1
263,419,5,891299514,262,418,1
70,431,3,884150257,69,430,0
221,475,4,875244204,220,474,1
72,182,5,880036515,71,181,1
25,357,4,885852757,24,356,1
290,50,5,880473582,289,49,1
189,526,4,893266205,188,525,1
299,303,3,877618584,298,302,0
264,294,3,886121516,263,293,0
200,365,5,884129962,199,364,1
187,135,4,879465653,186,134,1
184,187,4,889909024,183,186,1
63,289,2,875746985,62,288,0
13,229,4,882397650,12,228,1
298,486,3,884183063,297,485,0
235,185,4,889655435,234,184,1
62,712,4,879376178,61,711,1
246,94,2,884923505,245,93,0
54,742,5,880934806,53,741,1
63,762,3,875747688,62,761,0
11,732,3,891904596,10,731,0
92,168,4,875653723,91,167,1
8,550,3,879362356,7,549,0
307,174,4,879283480,306,173,1
303,200,4,879468459,302,199,1
256,849,2,882164603,255,848,0
72,54,3,880036854,71,53,0
164,406,2,889402389,163,405,0
117,150,4,880125101,116,149,1
224,77,4,888103872,223,76,1
193,869,3,889127811,192,868,0
94,184,2,891720862,93,183,0
281,338,2,881200457,280,337,0
130,109,3,874953794,129,108,0
128,371,1,879966954,127,370,0
94,720,1,891723593,93,719,0
182,845,3,885613067,181,844,0
129,873,1,883245452,128,872,0
254,229,4,886474580,253,228,1
64,381,4,879365491,63,380,1
151,176,2,879524293,150,175,0
45,25,4,881014015,44,24,1
193,879,3,889123257,192,878,0
276,922,4,889174849,275,921,1
276,57,3,874787526,275,56,0
234,187,4,892079140,233,186,1
181,306,1,878962006,180,305,0
21,370,1,874951293,20,369,0
293,249,3,888905229,292,248,0
264,721,5,886123656,263,720,1
10,611,5,877886722,9,610,1
197,346,3,891409070,196,345,0
276,142,3,874792945,275,141,0
308,427,4,887736584,307,426,1
221,943,4,875246759,220,942,1
131,126,4,883681514,130,125,1
268,824,2,876518557,267,823,0
109,8,3,880572642,108,7,0
198,58,3,884208173,197,57,0
230,680,4,880484286,229,679,1
181,741,1,878962918,180,740,0
192,1061,4,881368891,191,1060,1
234,448,3,892335501,233,447,0
90,900,4,891382309,89,899,1
193,941,4,889124890,192,940,1
128,603,5,879966839,127,602,1
126,905,2,887855283,125,904,0
244,265,4,880606634,243,264,1
90,289,3,891382310,89,288,0
157,25,3,886890787,156,24,0
305,71,3,886323684,304,70,0
119,382,5,874781742,118,381,1
21,222,2,874951382,20,221,0
231,181,4,888605273,230,180,1
280,508,3,891700453,279,507,0
288,132,3,886374129,287,131,0
279,1497,2,890780576,278,1496,0
301,33,4,882078228,300,32,1
72,699,3,880036783,71,698,0
90,259,2,891382392,89,258,0
308,55,3,887738760,307,54,0
59,742,3,888203053,58,741,0
94,744,4,891721462,93,743,1
130,642,4,875216933,129,641,1
26,1015,3,891352136,25,1014,0
56,121,5,892679480,55,120,1
82,508,2,884714249,81,507,0
62,12,4,879373613,61,11,1
276,40,3,874791871,275,39,0
181,1015,1,878963121,180,1014,0
152,301,3,880147407,151,300,0
178,845,4,882824291,177,844,1
217,597,4,889070087,216,596,1
79,303,4,891271203,78,302,1
138,484,4,879024127,137,483,1
308,81,5,887737293,307,80,1
75,284,2,884050393,74,283,0
269,198,4,891447062,268,197,1
307,94,3,877122695,306,93,0
222,781,3,881059677,221,780,0
121,740,3,891390544,120,739,0
269,22,1,891448072,268,21,0
13,864,4,882141924,12,863,1
230,742,5,880485043,229,741,1
269,507,4,891448800,268,506,1
239,1099,5,889179253,238,1098,1
245,1028,5,888513447,244,1027,1
56,546,3,892679460,55,545,0
295,961,5,879519556,294,960,1
271,1028,2,885848102,270,1027,0
222,812,2,881059117,221,811,0
69,240,3,882126156,68,239,0
10,7,4,877892210,9,6,1
22,376,3,878887112,21,375,0
294,931,3,889242857,293,930,0
82,717,1,884714492,81,716,0
279,399,4,875313859,278,398,1
269,234,1,891449406,268,233,0
6,98,5,883600680,5,97,1
243,1039,4,879988184,242,1038,1
298,181,4,884125629,297,180,1
282,325,1,881703044,281,324,0
78,323,1,879633567,77,322,0
118,200,5,875384647,117,199,1
283,1114,5,879297545,282,1113,1
171,292,4,891034835,170,291,1
70,217,4,884151119,69,216,1
10,100,5,877891747,9,99,1
245,181,4,888513664,244,180,1
107,333,3,891264267,106,332,0
246,561,1,884923445,245,560,0
13,901,1,883670672,12,900,0
276,70,4,874790826,275,69,1
244,17,2,880607205,243,16,0
189,56,5,893265263,188,55,1
226,242,5,883888671,225,241,1
62,1016,4,879373008,61,1015,1
276,417,4,874792907,275,416,1
214,478,4,891544052,213,477,1
306,235,4,876504354,305,234,1
222,26,3,878183043,221,25,0
280,631,5,891700751,279,630,1
60,430,5,883326122,59,429,1
56,71,4,892683275,55,70,1
42,274,5,881105817,41,273,1
1,202,5,875072442,0,201,1
13,809,4,882397582,12,808,1
173,289,4,877556988,172,288,1
15,749,1,879455311,14,748,0
185,23,4,883524249,184,22,1
280,540,3,891702304,279,539,0
244,381,4,880604077,243,380,1
150,293,4,878746946,149,292,1
7,497,4,891352134,6,496,1
178,317,4,882826915,177,316,1
178,742,3,882823833,177,741,0
95,1217,3,880572658,94,1216,0
234,1462,3,892333865,233,1461,0
97,222,5,884238887,96,221,1
109,127,2,880563471,108,126,0
117,268,5,880124306,116,267,1
269,705,2,891448850,268,704,0
130,1246,3,876252497,129,1245,0
264,655,4,886123530,263,654,1
207,13,3,875506839,206,12,0
42,588,5,881108147,41,587,1
246,409,2,884923372,245,408,0
87,367,4,879876702,86,366,1
101,304,3,877135677,100,303,0
256,127,4,882164406,255,126,1
92,794,3,875654798,91,793,0
181,762,2,878963418,180,761,0
213,235,1,878955115,212,234,0
92,739,2,876175582,91,738,0
292,661,5,881105561,291,660,1
246,665,4,884922831,245,664,1
274,845,5,878945579,273,844,1
188,692,5,875072583,187,691,1
18,86,4,880129731,17,85,1
5,439,1,878844423,4,438,0
236,632,3,890116254,235,631,0
193,407,4,889127921,192,406,1
144,709,4,888105940,143,708,1
90,1198,5,891383866,89,1197,1
48,609,4,879434819,47,608,1
5,225,2,875635723,4,224,0
22,128,5,878887983,21,127,1
311,432,4,884365485,310,431,1
8,22,5,879362183,7,21,1
276,188,4,874792547,275,187,1
222,173,5,878183043,221,172,1
72,866,4,880035887,71,865,1
299,134,4,878192311,298,133,1
1,171,5,889751711,0,170,1
308,295,3,887741461,307,294,0
165,216,4,879525778,164,215,1
222,49,3,878183512,221,48,0
181,121,4,878962623,180,120,1
200,11,5,884129542,199,10,1
234,626,4,892336358,233,625,1
244,707,4,880606243,243,706,1
90,25,5,891384789,89,24,1
208,216,5,883108324,207,215,1
263,96,4,891298336,262,95,1
134,323,4,891732335,133,322,1
279,586,4,892864663,278,585,1
2,292,4,888550774,1,291,1
288,593,2,886892127,287,592,0
49,302,4,888065432,48,301,1
286,153,5,877531406,285,152,1
205,304,3,888284313,204,303,0
22,80,4,878887227,21,79,1
234,318,4,892078890,233,317,1
223,328,3,891548959,222,327,0
15,25,3,879456204,14,24,0
268,147,4,876514002,267,146,1
94,1220,3,891722678,93,1219,0
274,405,4,878945840,273,404,1
7,492,5,891352010,6,491,1
268,217,2,875744501,267,216,0
16,55,5,877717956,15,54,1
164,620,3,889402298,163,619,0
290,161,4,880474293,289,160,1
92,515,4,875640800,91,514,1
239,1070,5,889179032,238,1069,1
56,449,5,892679308,55,448,1
248,234,4,884534968,247,233,1
234,10,3,891227851,233,9,0
280,1049,2,891702486,279,1048,0
308,187,5,887738760,307,186,1
276,64,5,874787441,275,63,1
192,948,3,881368302,191,947,0
122,509,4,879270511,121,508,1
85,588,3,880838306,84,587,0
262,931,2,879790874,261,930,0
201,272,3,886013700,200,271,0
181,870,2,878962623,180,869,0
295,739,4,879518319,294,738,1
263,568,4,891299387,262,567,1
295,39,4,879518279,294,38,1
201,1100,4,884112800,200,1099,1
93,820,3,888705966,92,819,0
159,1028,5,880557539,158,1027,1
158,665,2,880134532,157,664,0
293,423,3,888906070,292,422,0
82,597,3,878768882,81,596,0
276,181,5,874786488,275,180,1
13,823,5,882397833,12,822,1
217,2,3,889069782,216,1,0
83,660,4,880308256,82,659,1
189,20,5,893264466,188,19,1
222,796,4,878183684,221,795,1
146,1022,5,891458193,145,1021,1
267,121,3,878970681,266,120,0
126,294,3,887855087,125,293,0
181,1060,1,878962675,180,1059,0
125,80,4,892838865,124,79,1
43,120,4,884029430,42,119,1
13,780,1,882142057,12,779,0
253,259,2,891628883,252,258,0
42,44,3,881108548,41,43,0
77,518,4,884753202,76,517,1
291,686,5,874835165,290,685,1
268,21,3,875742822,267,20,0
262,28,3,879792220,261,27,0
234,81,3,892334680,233,80,0
29,245,3,882820803,28,244,0
236,57,5,890116575,235,56,1
158,729,3,880133116,157,728,0
156,661,4,888185947,155,660,1
232,52,5,888550130,231,51,1
168,866,5,884287927,167,865,1
37,288,4,880915258,36,287,1
141,245,3,884584426,140,244,0
235,230,4,889655162,234,229,1
102,70,3,888803537,101,69,0
77,172,3,884752562,76,171,0
90,506,5,891383319,89,505,1
186,566,5,879023663,185,565,1
44,660,5,878347915,43,659,1
118,774,5,875385198,117,773,1
7,661,5,891351624,6,660,1
49,1003,2,888068651,48,1002,0
62,68,1,879374969,61,67,0
42,1028,4,881106072,41,1027,1
178,433,4,882827834,177,432,1
85,51,2,879454782,84,50,0
77,474,5,884732407,76,473,1
58,1099,2,892243079,57,1098,0
56,1047,4,892911290,55,1046,1
197,688,1,891409564,196,687,0
286,99,4,878141681,285,98,1
90,258,3,891382121,89,257,0
181,1288,1,878962349,180,1287,0
295,190,4,879517062,294,189,1
224,69,4,888082495,223,68,1
272,317,4,879454977,271,316,1
221,1010,3,875246662,220,1009,0
66,877,1,883601089,65,876,0
207,318,5,877124871,206,317,1
234,487,3,892079237,233,486,0
7,648,5,891351653,6,647,1
87,82,5,879875774,86,81,1
195,1052,1,877835102,194,1051,0
44,449,5,883613334,43,448,1
306,287,4,876504442,305,286,1
194,172,3,879521474,193,171,0
94,62,3,891722933,93,61,0
167,659,4,892738277,166,658,1
108,100,4,879879720,107,99,1
230,304,5,880484286,229,303,1
181,927,1,878962675,180,926,0
54,302,4,880928519,53,301,1
90,22,4,891384357,89,21,1
181,696,2,878962997,180,695,0
286,357,4,877531537,285,356,1
14,269,4,892242403,13,268,1
311,179,2,884365357,310,178,0
92,121,5,875640679,91,120,1
21,440,1,874951798,20,439,0
244,550,1,880602264,243,549,0
181,405,4,878962919,180,404,1
65,806,4,879216529,64,805,1
37,540,2,880916070,36,539,0
44,443,5,878348289,43,442,1
244,183,4,880606043,243,182,1
1,265,4,878542441,0,264,1
270,25,5,876954456,269,24,1
299,387,2,889502756,298,386,0
94,572,3,891723883,93,571,0
286,746,4,877533058,285,745,1
239,272,5,889181247,238,271,1
216,55,5,880245145,215,54,1
254,121,3,886472369,253,120,0
62,665,2,879376483,61,664,0
178,385,4,882826982,177,384,1
194,23,4,879522819,193,22,1
268,955,3,875745160,267,954,0
188,143,5,875072674,187,142,1
276,294,4,874786366,275,293,1
158,1098,4,880135069,157,1097,1
207,845,3,881681663,206,844,0
161,48,1,891170745,160,47,0
305,654,4,886323937,304,653,1
47,324,3,879439078,46,323,0
64,736,4,889739212,63,735,1
191,751,3,891560753,190,750,0
7,378,5,891353011,6,377,1
59,92,5,888204997,58,91,1
69,268,5,882027109,68,267,1
10,461,3,877888944,9,460,0
21,129,4,874951382,20,128,1
58,9,4,884304328,57,8,1
194,152,3,879549996,193,151,0
7,200,5,891353543,6,199,1
113,126,5,875076827,112,125,1
173,328,5,877557028,172,327,1
95,233,4,879196354,94,232,1
16,194,5,877720733,15,193,1
59,323,4,888206809,58,322,1
311,654,3,884365075,310,653,0
292,589,4,881105516,291,588,1
43,203,4,883955224,42,202,1
79,50,4,891271545,78,49,1
235,70,5,889655619,234,69,1
125,190,5,892836309,124,189,1
284,322,3,885329671,283,321,0
303,161,5,879468547,302,160,1
